org_name,repo_name,open_issue_count,stars_count,forks_count,last_pushed_date,pull_requests_open_count,about_description
shopify,active_shipping,55,814,543,2019-12-17,5,ActiveShipping is a simple shipping abstraction library extracted from Shopify
shopify,delayed_job,0,17,3,2019-06-21,0,Database based asynchronously priority queue system -- Extracted from Shopify 
shopify,response_bank,2,136,18,2025-06-05,0,Simple response caching for Ruby applications
shopify,liquid,399,11446,1468,2025-08-12,77,"Liquid markup language. Safe, customer facing template language for flexible web apps. "
shopify,active_fulfillment,9,154,53,2024-09-24,3,Active Merchant library for integration with order fulfillment services
shopify,vision,5,79,20,2012-05-04,0,The vision toolkit ( Shopify in a box -- for template designers )
shopify,shopify_app,32,1834,711,2025-08-11,11,A Rails Engine for building Shopify Apps
shopify,shopify-api-ruby,26,1077,478,2025-08-12,6,ShopifyAPI is a lightweight gem for accessing the Shopify admin REST and GraphQL web services.
shopify,asset_cloud,6,27,8,2025-08-04,2,An abstraction layer around arbitrary and diverse asset stores
shopify,liquid-tmbundle,0,61,35,2023-08-14,0,Liquid Templates Textmate Bundle
shopify,ultrasphinx,0,4,2,2012-01-25,0,Ruby on Rails configurator and client to the Sphinx full text search engine
shopify,money,32,343,44,2025-08-11,14,Manage money in Shopify with a class that won't lose pennies during division
shopify,connect-googleapps,0,26,14,2025-05-13,0,Google Apps OpenID auth middleware for Connect / Node.js
shopify,dynect_email,0,5,4,2014-05-27,0,
shopify,shopify_theme,50,649,135,2018-12-17,11,A console tool for interacting with Shopify Theme Assets.
shopify,statsd-instrument,13,586,100,2025-08-01,7,A StatsD client for Ruby apps. Provides metaprogramming methods to inject StatsD instrumentation into your code.
shopify,active_utils,8,93,84,2025-08-11,6,"Active Utils extracts commonly used modules and classes used by Active Merchant, Active Shipping, and Active Fulfillment"
shopify,shopify_python_api,27,1370,379,2025-06-16,11,ShopifyAPI library allows Python developers to programmatically access the admin section of stores
shopify,shopify_django_app,15,502,167,2025-05-13,4,Get a Shopify app up and running with Django and Python Shopify API
shopify,theme-sync,2,10,14,2015-08-03,0,
shopify,omniauth-shopify-oauth2,17,92,70,2025-08-04,5,Shopify OAuth2 Strategy for OmniAuth 1.0
shopify,google_auth,2,4,4,2015-03-15,0,
shopify,ObjectiveRecord,0,4,5,2012-08-01,0,ObjectiveRecord
shopify,wolverine,4,111,28,2023-03-22,1,Scripting redis with lua made even easier
shopify,marginalia-resque,0,2,2,2012-10-11,0,
shopify,rpm,0,3,2,2014-11-04,0,New Relic RPM Ruby Agent
shopify,Shopify-Developer-Book,1,44,14,2014-03-11,0,An ebook containing Shopify tips
shopify,chef-ebs,7,31,40,2018-02-15,6,Scalarium's EBS cookbook with added magic
shopify,multirow_counter,1,8,4,2014-06-23,0,
shopify,dashing,251,10956,1173,2019-04-29,28,The exceptionally handsome dashboard framework in Ruby and Coffeescript.
shopify,shopify.github.com,4,520,117,2025-05-23,-1,A collection of the open source projects by Shopify
shopify,airbrake,1,2,0,2015-01-06,-1,The official Airbrake library for Ruby on Rails. Links to other Airbrake libraries are in the ReadMe. 
shopify,dukpt,2,45,30,2025-05-13,-1,Implements a decrypter for ciphertext originating from a device using a Derived Unique Key Per Transaction (DUKPT) scheme
shopify,superdb,7,1148,81,2018-11-06,-1,"The Super Debugger, a realtime wireless debugger for iOS"
shopify,fmdb,0,4,3,2014-07-30,-1,A Cocoa / Objective-C wrapper around SQLite
shopify,search_query_parser,0,4,6,2018-12-17,-1,
shopify,magnet,1,30,14,2023-03-22,-1,Magnetic Track Data parsing library
shopify,dmca,0,5,4,2014-04-14,-1,dmca
shopify,identity_cache,41,1940,173,2025-08-04,-1,"IdentityCache is a blob level caching solution to plug into Active Record. Don't #find, #fetch!"
shopify,brigade,0,42,10,2017-12-04,-1,Parallel S3 bucket-bucket differential sync in Go
shopify,ohai-system_packages,0,4,1,2017-01-13,-1,
shopify,rails_parallel,0,44,8,2023-03-22,-1,Makes your Rails tests scale with the number of CPU cores available
shopify,chef-apt,0,4,2,2013-03-25,-1,Development repository for Opscode Cookbook apt
shopify,noeq53,0,6,4,2013-06-05,-1,A fault-tolerant network service for meaningful GUID generation
shopify,s3cmd,0,3,2,2014-06-04,-1,Official s3cmd repo -- Command line tool for managing Amazon S3 and CloudFront services
shopify,reprepro,0,3,2,2013-08-26,-1,Development repository for Opscode Cookbook reprepro
shopify,memcached_store,9,37,18,2025-08-04,-1,ActiveSupport MemcachedStore
shopify,tinymce,0,11,7,2024-02-20,-1,TinyMCE is a platform independent web based Javascript HTML WYSIWYG editor control released as Open Source under LGPL.
shopify,roadie,0,7,2,2014-02-16,-1,Making HTML emails comfortable for the Rails rockstars
shopify,browser_sniffer,3,119,21,2025-08-04,-1,Properly detect what browser you are dealing with
shopify,chef-keepalived,1,2,2,2014-12-03,-1,Development repository for Opscode Cookbook keepalived
shopify,opensrs,1,3,4,2022-01-17,-1,Provides support to utilise the OpenSRS API with Ruby/Rails.
shopify,omnibus_updater,1,2,5,2018-12-17,-1,Omnibus Chef updater (historical fork)
shopify,chef-client,0,2,5,2018-12-17,-1,Development repository for Opscode Cookbook chef-client
shopify,locationary,0,4,6,2019-01-14,-1,
shopify,turbo-sprockets-rails3,0,2,2,2013-09-03,-1,"Speeds up your Rails 3 assets:precompile by only recompiling changed files, and only compiling once to generate all assets"
shopify,sysv_mq,4,86,15,2025-05-13,-1,a Go wrapper for SysV Message Queues
shopify,chef-collectd,0,2,4,2018-12-17,-1,Chef cookbook for collectd
shopify,jmxtrans,0,2,2,2013-10-04,-1,jmxtrans
shopify,sysctl-cookbook,0,3,3,2013-09-21,-1,
shopify,goreferrer,2,64,14,2025-06-17,-1,Analyzes and classifies different kinds of referrer URLs
shopify,bcache-tools,0,2,2,2013-11-12,-1,"bcache-tools, part of the bcache hybrid storage project (features, debian packaging)"
shopify,chef-collectd_plugins,0,4,3,2013-11-13,-1,Chef cookbook for collectd plugins
shopify,chef-datadog,0,2,2,2018-07-16,-1,Datadog's public cookbooks
shopify,jzmq,0,2,2,2013-11-14,-1,Frozen version of JZMQ that is tested to work with Storm.
shopify,hubot-flowdock,0,2,1,2014-08-07,-1,Flowdock adapter for Hubot chat bot
shopify,hubot,0,4,2,2013-11-18,-1,Chef cookbook for deploying and managing an instance of Github's Hubot.
shopify,dd-agent,0,1,1,2015-07-28,-1,Datadog Agent
shopify,poseidon,0,2,2,2014-11-24,-1,A client for Kafka 0.8
shopify,sky,0,16,6,2014-05-21,-1,":dancer: Sky is an open source, behavioral analytics database."
shopify,sky.go,0,2,3,2013-11-04,-1,:rocket: The official Go client for the Sky database.
shopify,activerecord-rescue_from_duplicate,7,91,9,2025-08-04,-1,"Ruby gem to rescue from MySQL, PostgreSQL and Sqlite duplicate errors"
shopify,pyactiveresource,20,102,46,2025-08-12,-1,
shopify,rails-bigint-primarykey,0,15,7,2017-08-23,-1,Transparently use 64bit primary keys in rails.
shopify,redis-rb,0,2,4,2018-12-17,-1,A Ruby client library for Redis
shopify,giffy,0,11,3,2014-07-04,-1,
shopify,verdict,4,175,19,2021-02-19,-1,"Framework to define and implement A/B tests in your application, and collect data for analysis purposes."
shopify,go-lua,50,3321,204,2025-07-18,-1,A Lua VM in Go
shopify,lhm,7,199,27,2025-07-08,-1,Online MySQL schema migrations
shopify,keepalived,0,4,3,2014-11-21,-1,Keepalived
shopify,sky.rb,0,2,3,2014-05-14,-1,The Ruby client for the Sky database.
shopify,chef-resolver,0,2,2,2014-12-02,-1,Development repository for Opscode Cookbook resolver
shopify,activeresource,0,9,8,2024-09-09,-1,Connects business objects and REST web services
shopify,Timber,50,1114,504,2018-07-05,-1,"The ultimate Shopify theme framework, built by Shopify."
shopify,shipit-engine,71,1451,150,2025-07-22,-1,Deployment coordination
shopify,turbolinks,0,2,3,2015-05-26,-1,Turbolinks makes following links in your web application faster (use with Rails Asset Pipeline)
shopify,goluago,9,71,15,2024-05-27,-1,Lua wrappers for the Go standard library
shopify,gomemcache,1,3,6,2021-10-07,-1,Go Memcached client library #golang
shopify,oauth2_proxy,5,15,8,2022-09-21,-1,A reverse proxy that provides authentication using Google OAuth2
shopify,tcr,0,3,3,2014-10-30,-1,VCR for TCP
shopify,hosted-payment-sim,7,74,36,2019-01-22,-1,
shopify,mailcheck,0,5,2,2014-03-25,-1,Email domain spelling suggester
shopify,liquid-c,27,115,27,2025-01-16,-1,Liquid performance extension in C.
shopify,go.grace,0,4,3,2014-05-23,-1,Graceful restart for Go servers.
shopify,grunt-rails-asset-digest,0,1,2,2014-04-01,-1,grunt-rails-asset-digest
shopify,partial_search,0,3,3,2014-04-03,-1,Provides a library using the Chef partial search API
shopify,bolt,0,1,2,2015-06-13,-1,A low-level key/value database for Go.
shopify,shopify-fulfillment-integration,6,77,22,2023-08-18,-1,Example Fulfillment Service Integration with Shopify
shopify,cookbook-bind,0,3,3,2014-11-19,-1,Berkeley Internet Name Daemon
shopify,ejson,5,1433,65,2025-08-11,-1,EJSON is a small library to manage encrypted secrets using asymmetric encryption.
shopify,mmh3,0,3,3,2014-05-08,-1,"Python wrapper for MurmurHash (MurmurHash3), a set of fast and robust hash functions."
shopify,shopify-css-import,5,84,19,2025-07-22,-1,Add CSS import functionality to Shopify theme development with Grunt.js or Gulp.js
shopify,coreos-vagrant,0,3,2,2014-05-08,-1,Minimal Vagrantfile for CoreOS
shopify,activerecord-pedantmysql2-adapter,2,15,7,2024-04-04,-1,Active Record adapter for MySQL that reports warnings.
shopify,chef-handler-datadog,0,3,2,2014-05-30,-1,Get chef stats directly into Datadog
shopify,capistrano-bundler,0,3,3,2014-05-27,-1,Bundler support for Capistrano 3.x
shopify,camus,3,7,4,2018-06-18,-1,Kafka->HDFS pipeline from LInkedIn. It is a mapreduce job that does distributed data loads out of Kafka.
shopify,collins,10,5,3,2023-06-09,-1,groovy kind of love
shopify,alchemy-linux-public,0,10,4,2021-07-29,-1,
shopify,ipxe,0,3,1,2014-06-13,-1,iPXE network bootloader.  This is a mirror of the iPXE git tree at http://git.ipxe.org/ipxe.git
shopify,state_machine,2,3,6,2023-04-15,-1,Adds support for creating state machines for attributes on any Ruby class
shopify,jquery.payment,0,3,3,2014-05-30,-1,"A general purpose library for building credit card forms, validating inputs and formatting numbers."
shopify,openvpn,0,3,2,2014-07-11,-1,OpenVPN  is  an open source VPN daemon
shopify,starscream-flake8,1,2,3,2016-12-15,-1,
shopify,Paralloid,0,1,2,2016-05-02,-1,Paralloid - (Pah-rah-loid) The Android Parallax library.
shopify,pyreferrer,4,43,18,2023-05-12,-1,"A Python package that analyzes and classifies different kinds of referrer URLs (search, social, ...) :rocket:"
shopify,minfraud-ruby,1,5,5,2023-08-28,-1,Ruby interface to the MaxMind minFraud API service.
shopify,go-dogstatsd,0,3,5,2022-07-29,-1,DEPRECATED: Use https://github.com/DataDog/datadog-go
shopify,minesweeper,2,113,24,2022-07-29,-1,Scans websites; detects bombs
shopify,toxiproxy,92,11412,471,2025-08-11,-1,:alarm_clock: :fire: A TCP proxy to simulate network and system conditions for chaos and resiliency testing
shopify,azkaban-scheduler-ruby,0,3,6,2018-05-30,-1,
shopify,turbograft,20,214,29,2024-05-16,-1,"Hard fork of turbolinks, adding partial page replacement strategies, and utilities."
shopify,twine,17,117,9,2025-05-29,-1,Twine is a minimalistic two-way binding system
shopify,semian,51,1423,81,2025-08-12,-1,:monkey: Resiliency toolkit for Ruby for failing fast
shopify,graphicsmagick-backport,0,3,4,2014-10-06,-1,
shopify,chef-git,5,5,4,2023-03-22,-1,Replacement chef-client that reads directly from a git repository
shopify,redis-tools,0,2,4,2016-11-15,-1,Tools to monitor Redis servers
shopify,apache2-cookbook,0,5,1,2014-10-14,-1,Development repository for  the apache2 cookbook
shopify,shopify-snap,0,14,5,2017-04-20,-1,Website screenshot service powered by node.js and phantomjs
shopify,themekit,99,1249,406,2025-06-24,-1,Shopify theme development command line tool.
shopify,chef-smokeping,0,1,0,2014-10-26,-1,Chef recipe for setting up smokeping
shopify,sv-rollout,0,15,3,2019-02-28,-1,A utility for coordinating service rollouts
shopify,chocolatechipjs-pub,0,2,2,2014-11-25,-1,
shopify,toxiproxy-ruby,0,122,15,2025-08-11,-1,A ruby api for Toxiproxy that can be used for resiliency testing.
shopify,grizzly_ber,3,15,6,2025-08-11,-1,"GrizzlyBer, the fiercest TLV-BER parser!"
shopify,iptables-ng,0,3,3,2014-12-19,-1,
shopify,homebrew-shopify,21,49,28,2025-08-06,-1,
shopify,zeromq-cookbook,0,1,1,2015-01-08,-1,A chef cookbook to install zeromq
shopify,airbrake-go,0,3,2,2015-04-20,-1,Go library to report errors to airbrake and compatible servers
shopify,capistrano-ejson,0,12,10,2023-03-22,-1,
shopify,quantified,2,17,6,2025-08-04,-1,Pretty quantifiable measurements which feel like ActiveSupport::Duration
shopify,Viking,1,2,3,2023-04-16,-1,A familiar jRuby hdfs wrapper.
shopify,rack-test,0,1,1,2015-01-28,-1,Rack::Test is a layer on top of Rack's MockRequest similar to Merb's RequestHelper
shopify,json,0,3,5,2025-03-13,-1,JSON implementation for Ruby
shopify,azkaban,0,1,2,2015-08-24,-1,Azkaban workflow manager.
shopify,dogapi-rb,0,2,7,2023-03-22,-1,Ruby client for DataDog's API
shopify,ssllabs.rb,2,37,15,2017-03-21,-1,
shopify,lua-tests,0,16,4,2015-02-26,0,A versioned copy of Lua tests
shopify,measured,13,376,30,2025-08-12,6,Encapsulate measurements and their units in Ruby and Ruby on Rails.
shopify,measured-rails,2,92,13,2024-04-19,0,Rails adapter for the measured gem. Encapsulate measurements and their units in Ruby and Rails.
shopify,ruby-libsass,0,2,1,2014-10-02,0,Ruby bindings for libsass
shopify,qless,5,8,8,2023-04-21,5,Queue / Pipeline Management
shopify,Hermann,0,2,1,2014-09-11,0,A Ruby gem wrapping the librdkafka library as a C extension.
shopify,stellar.js,0,4,5,2016-07-04,0,Stellar.js - Parallax scrolling made easy
shopify,007,3,8,6,2023-04-16,3,An agent which spies on procfs.
shopify,shopify_api_console,10,27,15,2021-08-19,5,
shopify,delayed_job_current,0,2,3,2015-03-31,0,"A fork of the official DelayedJob repository, with Shopify's improvements."
shopify,delayed_job_sqs,0,5,6,2015-03-31,0,Amazon SQS backend for DelayedJob
shopify,gozk-recipes,3,4,6,2024-05-16,3,"Implementations of some of the common ZooKeeper ""recipes""."
shopify,tableau-ruby,0,9,6,2023-03-22,0,Unofficial ruby wrapper for the Tableau REST Api
shopify,stackprof,2,5,5,2023-05-09,2,a sampling call-stack profiler for ruby 2.1+
shopify,buildkit,0,58,27,2025-05-12,0,API wrapper for buildkite https://buildkite.com/docs/api/
shopify,wpt-script,0,2,1,2015-05-05,0,Scripts to generate WebPagetest tests and download results
shopify,vcr,0,8,4,2023-03-22,0,"Record your test suite's HTTP interactions and replay them during future test runs for fast, deterministic, accurate tests."
shopify,ruby-mime-types,0,2,3,2023-03-22,0,Ruby MIME type registry and library
shopify,ios-snapshot-test-case,0,2,6,2019-09-24,0,Snapshot view unit tests for iOS
shopify,unicorn,0,7,4,2024-06-05,0,Copy of unicorn webserver
shopify,coverband,0,1,1,2015-05-22,0,Rack middleware to help measure production code coverage
shopify,mobile-buy-sdk-ios,99,473,202,2025-08-11,5,"Shopify’s Mobile Buy SDK makes it simple to sell physical products inside your mobile app. With a few lines of code, you can connect your app with the Shopify platform and let your users buy your products using Apple Pay or their credit card."
shopify,dyn-rb,0,1,2,2015-05-29,0,Dyn SDK for Ruby
shopify,sprockets,0,1,1,2015-06-26,0,Rack-based asset packaging system
shopify,gozk,1,7,4,2025-05-13,1,Fork of https://wiki.ubuntu.com/gozk
shopify,BUYPaymentButton,1,50,9,2016-02-11,1,BUYPaymentButton is a vector-based Apple Pay button for all iOS 8 versions
shopify,state_machines-activerecord,0,1,1,2015-07-09,0,StateMachines Active Record Integration
shopify,state_machines,0,1,1,2017-06-20,0,Adds support for creating state machines for attributes on any Ruby class
shopify,cloudshaper,1,2,2,2015-06-22,1,Terraform stack management workflow
shopify,pywebhdfs,0,2,3,2015-07-14,0,Pure Python wrapper for the Hadoop WebHDFS Rest API
shopify,terraform-provider-chef,0,2,3,2016-10-18,-1,
shopify,pyinter,0,3,2,2016-05-10,-1,A interval package for Python which deals with interval arithmetic 
shopify,arel,0,1,1,2015-07-10,-1,A Relational Algebra
shopify,php-resque,0,3,1,2015-08-24,-1,PHP port of resque (Workers and Queueing)
shopify,terraform-provider-dns,0,7,5,2017-12-04,-1,A terraform plugin that provides read-only resources for DNS records.
shopify,sassc-rails,0,2,2,2015-09-29,-1,Integrate SassC-Ruby with Rails!
shopify,terraform,3,4,7,2024-02-06,-1,"Terraform is a tool for building, changing, and combining infrastructure safely and efficiently."
shopify,oj,1,2,4,2023-12-05,-1,Optimized JSON
shopify,react-native-cookies,0,2,3,2015-08-27,-1,Cookie manager for React Native
shopify,rack-utf8_sanitizer,0,1,1,2015-08-15,-1,Rack::UTF8Sanitizer is a Rack middleware which cleans up invalid UTF8 characters in request URI and headers.
shopify,agent,2,4,2,2024-01-04,-1,The Buildkite Agent is an open-source toolkit written in Golang for securely running build jobs on any device or network
shopify,presto_metrico,0,1,2,2015-08-17,-1,Send Presto DB stats to DataDog 
shopify,psych,0,1,7,2025-04-30,-1,A libyaml wrapper for Ruby
shopify,minimoozie,0,1,2,2015-08-24,-1,A delightfuly simple way to just monitor things on oozie.
shopify,mixpanel-iphone,0,3,2,2015-09-10,-1,iPhone tracking library for Mixpanel Analytics
shopify,rails-html-sanitizer,0,1,2,2015-06-17,-1,
shopify,FuelSDK-Ruby,2,2,3,2023-04-12,-1,Fuel SDK for Ruby
shopify,frozen_record,0,5,2,2017-01-12,-1,Read only ActiveRecord-like interface to query static YAML files
shopify,doggy,8,38,19,2021-07-29,-1,
shopify,google-api-ads-ruby,0,2,1,2015-09-16,-1,
shopify,libgraphqlparser,0,4,1,2016-12-07,-1,A GraphQL query parser in C++ with C and C++ APIs
shopify,graphql-batch,17,1429,105,2025-08-12,-1,A query batching executor for the graphql gem
shopify,redlock-rb,0,1,2,2015-09-22,-1,Redlock Redis-based distributed locks implementation in Ruby
shopify,mobile-buy-sdk-android,106,228,141,2025-08-11,-1,"Shopify’s Mobile Buy SDK makes it simple to sell physical products inside your mobile app. With a few lines of code, you can connect your app with the Shopify platform and let your users buy your products using their credit card."
shopify,relay,0,4,4,2015-10-13,-1,Relay is a JavaScript framework for building data-driven React applications.
shopify,fbjs,0,2,3,2015-09-25,-1,A collection of utility libraries used by other Facebook JS projects.
shopify,ruby-style-guide,10,557,51,2025-08-11,-1,Shopify’s Ruby Style Guide
shopify,lita,0,3,2,2015-09-29,-1,ChatOps for Ruby.
shopify,lita-external,1,3,2,2018-10-24,-1,
shopify,logrus-bugsnag,11,14,19,2025-07-23,-1,logrus-bugsnag is a hook that interfaces Logrus with Bugsnag.
shopify,oxidized,4,4,4,2016-06-02,-1,"configuration backup software (IOS, JunOS) - silly attempt at rancid"
shopify,rbeapi,0,2,2,2015-12-17,-1,Ruby client for Arista eAPI
shopify,OAStackView,0,1,1,2016-06-16,-1,Porting UIStackView to iOS 7+
shopify,react-native-swipeout,0,5,2,2015-11-19,-1,iOS-style swipeout buttons behind component
shopify,coffeelint-ruby,0,1,1,2015-11-30,-1,This adds some simple bindings to ruby to enable use of coffeelint
shopify,vim-fugitive,0,1,2,2015-11-24,-1,"fugitive.vim: a Git wrapper so awesome, it should be illegal"
shopify,opsworks_sidekiq,0,3,2,2018-07-19,-1,Chef cookbook for configuring an AWS OpsWorks layer of delayed_job workers.
shopify,openMVS,0,1,2,2015-10-26,-1,open Multi-View Stereo reconstruction library
shopify,js-buy-sdk,21,1005,267,2025-07-28,-1,"The JS Buy SDK is a lightweight library that allows you to build ecommerce into any website. It is based on Shopify's API and provides the ability to retrieve products and collections from your shop, add products to a cart, and checkout."
shopify,zygote-gem,10,12,11,2023-04-21,-1,iPXE automation framework
shopify,linecook-gem,7,8,3,2023-04-16,-1,Build portable Linux system images.
shopify,javascript,13,258,39,2022-07-14,-1,The home for all things JavaScript at Shopify.
shopify,rails_stdout_logging,0,1,1,2016-01-18,-1,Logs to stdout so you don't have to
shopify,docker,0,21,13,2017-07-05,-1,Docker - the open-source application container engine
shopify,example-ruby-app,8,74,122,2023-04-17,-1,Example application written in Ruby for API documentation.
shopify,jquery-minicolors,0,3,2,2016-02-29,-1,jQuery MiniColors Plugin
shopify,oxidized-script,0,2,2,2016-03-21,-1,CLI and LIB for scripting network devices via Oxidized
shopify,sprockets-commoner,18,182,23,2023-10-24,-1,Use Babel in Sprockets to compile JavaScript modules for the browser
shopify,css,6,45,4,2020-06-01,-1,Guidelines for writing CSS and SCSS at Shopify.
shopify,oktakit,21,72,64,2025-08-11,-1,Ruby toolkit for working with the Okta API
shopify,metasploit-framework,0,3,3,2016-03-15,-1,Metasploit Framework
shopify,html_tokenizer,1,3,5,2024-03-20,-1,An HTML tokenizer.
shopify,genesis_collector,4,7,2,2017-04-25,-1,Agent to collect information about bare metal servers and send it to Genesis.
shopify,schmooze,9,75,14,2025-08-11,-1,Schmooze lets Ruby and Node.js work together intimately.
shopify,fastclick,0,3,4,2016-02-29,-1,Polyfill to remove click delays on browsers with touch UIs
shopify,reconnecting-websocket,0,3,2,2016-02-29,-1,A small decorator for the JavaScript WebSocket API that automatically reconnects
shopify,measurement.js,0,1,2,2016-02-29,-1,Behaviour-driven Unit-of-Measure conversion in javascript nice and easy.
shopify,prepareTransition,0,2,2,2016-02-29,-1,
shopify,android-testify,0,232,23,2022-08-08,-1,Add screenshots to your Android tests
shopify,babelify-jest,0,1,2,2016-03-02,-1,Jest plugin for Babel which handles babelify modules gently
shopify,onepassword-app-extension,0,3,4,2016-12-12,-1,1Password Extension for iOS Apps
shopify,fleek,9,35,5,2023-04-12,-1,Keep your styles hot :nail_care:
shopify,rorybot,4,43,9,2017-12-04,-1,Catch writing that doesn't follow style guide rules.
shopify,retext-shopify,4,22,15,2023-03-22,-1,Warn about Shopify style guide violations with Retext.
shopify,linter-rorybot,0,6,6,2023-03-22,-1,Atom linter plugin using rory to catch Shopify style guide violations.
shopify,sublimelinter-rorybot,2,2,3,2016-05-05,-1,A Sublime linter for the rorybot style guide checker
shopify,pos-app-sdk-example,14,21,22,2023-05-04,-1,Sample embedded app for Shopify POS for the iPad https://docs.shopify.com/api/sdks/shopify-pos-app-sdk
shopify,billing-demo-app,9,25,22,2023-05-05,-1,
shopify,heroku-buildpack-git-deploy-keys,0,4,9,2019-08-23,-1,Heroku buildpack to let you use git deploy keys with your private repositories
shopify,analytics-api-example,9,13,6,2023-05-04,-1,Example app from March 2016 Unite Talk
shopify,slate-cli,0,19,8,2017-08-11,-1,This repo has been deprecated. Please open any new issues or PRs in the Shopify/slate repo.
shopify,decaf,0,6,2,2016-11-24,-1,Coffeescript to ES.next transpiler
shopify,resque-scheduler,2,2,3,2019-02-15,-1,A light-weight job scheduling system built on top of resque
shopify,ruby-junos-ez-stdlib,0,2,3,2023-03-22,-1,"A collection of Ruby classes to make Junos automation Easy.  This is the ""standard library"" supported on all devices."
shopify,hmaclib,0,3,3,2015-06-02,-1,super simple hmac calculator for golang
shopify,genesis_client,0,3,3,2016-08-10,-1,Ruby client library for the Genesis API
shopify,chef-zfs,0,2,4,2016-05-21,-1,
shopify,pytest-random,0,2,3,2016-04-28,-1,randomize your py.test run
shopify,ckafka,0,3,2,2017-03-30,-1,
shopify,teaspoon-bundle,3,2,4,2023-07-29,-1,Dynamically create a test bundle for Teaspoon that contains all the files
shopify,heroku-buildpack-imagemagick,0,2,4,2018-01-16,-1,
shopify,pytest-redis,0,1,1,2017-05-12,-1,A pytest plugin that reads test paths from a redis instance list
shopify,analytics.js-integrations-1,0,1,1,2015-06-23,-1,All of the third-party analytics.js integrations.
shopify,erb_lint,83,727,134,2025-08-11,-1,Lint your ERB or HTML files
shopify,kitchen-shopify-provisioner,1,4,3,2016-10-13,-1,Shopify quirks for test kitchen
shopify,better-html,12,456,27,2025-07-15,-1,Better HTML for Rails
shopify,teaspoon,0,3,4,2023-03-22,-1,"Teaspoon: A Javascript test runner built on top of Rails - use Jasmine, Mocha or QUnit in the browser or headlessly using PhantomJS or with Selenium Webdriver."
shopify,bootscale,0,3,2,2017-04-03,-1,Speedup applications boot by caching require calls
shopify,lua-nginx-internals-nginx-module,0,7,2,2018-05-15,-1,
shopify,rails,11,15,8,2025-08-11,-1,Ruby on Rails
shopify,aead,0,5,3,2016-07-06,-1,Authenticated Encryption with Associated Data
shopify,buy-button-js,149,251,122,2025-08-12,-1,BuyButton.js is a highly customizable UI library for adding ecommerce functionality to any website.
shopify,shopify_apt_get_on_change,5,2,6,2023-04-21,-1,On demand apt-get update
shopify,livesys,2,8,7,2023-03-22,-1,"A simple ubuntu system, intended to be run as an in-memory live image."
shopify,livekernel,0,3,5,2016-06-28,-1,A live kernel used for PXE booting a live image.
shopify,net-ssh,0,3,3,2016-06-27,-1,Pure Ruby implementation of an SSH (protocol 2) client
shopify,sass-lint,0,2,3,2016-06-29,-1,Pure Node.js Sass linting
shopify,gulp-sass-lint,0,1,2,2016-10-20,-1,Gulp plugin for Sass Lint
shopify,ipset-cookbook,0,2,4,2016-07-04,-1,Chef cookbook to manage IPset on Linux
shopify,record_store,0,72,12,2025-08-05,-1,Manage DNS through a git-based workflow
shopify,heroku-buildpack-ejson,0,8,10,2018-05-22,-1,A Heroku Buildback that automates the decryption of EJSON secrets on deploy
shopify,ecfg,2,31,8,2018-06-01,-1,[abandoned] once-planned replacement for github.com/Shopify/ejson
shopify,heroku-buildpack-recordstore,0,2,3,2016-07-10,-1,Deploy Record Store with Heroku
shopify,rbtrace,0,1,2,2016-08-09,-1,"like strace, but for ruby code"
shopify,lua-upstream-nginx-module,1,3,4,2016-07-28,-1,Nginx C module to expose Lua API to ngx_lua for Nginx upstreams
shopify,koala,0,2,3,2016-07-22,-1,"A lightweight, flexible library for Facebook with support for OAuth authentication, the Graph and REST APIs, realtime updates, and test users."
shopify,pubsubstub,0,1,1,2016-10-11,-1,
shopify,nginx-sysv-log,0,2,2,2016-07-20,-1,
shopify,wappalyzer,0,1,2,2016-11-18,-1,Detect the server side language used for the website
shopify,em-eventsource,0,1,1,2016-08-03,-1,em-eventsource is an eventmachine library to consume Server-Sent Events streaming API.
shopify,ecfg-ruby,0,4,2,2017-12-04,-1,WIP
shopify,heroku-buildpack-mysql,8,8,41,2023-03-22,-1,
shopify,mruby-engine,3,80,19,2024-01-17,-1,MRuby engine is a sandboxed scripting engine.
shopify,kafka-connect-hdfs,0,2,1,2016-09-07,-1,Kafka Connect HDFS connector
shopify,sprockets-svg,0,1,1,2016-09-13,-1,SVG toolchain for sprockets
shopify,babel-plugin-add-header-comment,1,13,5,2023-03-22,-1,
shopify,slate,188,1280,362,2021-09-27,-1,"Slate is a toolkit for developing Shopify themes. It's designed to assist your workflow and speed up the process of developing, testing, and deploying themes."
shopify,lua-nginx-module,0,4,3,2025-02-25,-1,Embed the Power of Lua into NGINX HTTP servers
shopify,babel-plugin-add-shopify-header,1,4,7,2023-03-22,-1,
shopify,yuidoc-lucid-theme,0,2,4,2016-10-18,-1,A simple YUIDoc theme for single-module libraries.
shopify,eslint-test-generator,1,4,2,2018-06-19,-1,
shopify,babel-plugin-eslint-test-generator,1,3,2,2018-06-19,-1,
shopify,yuidoc,0,1,1,2016-08-30,-1,YUI Javascript Documentation Tool
shopify,get-project-version,2,3,7,2023-03-22,-1,
shopify,node-themekit,22,112,28,2025-07-21,-1,Theme asset interaction library and management tools written in Node.js
shopify,theme-lint,3,19,8,2021-01-19,-1,A linter for Shopify theme localization written in Node.
shopify,heroku-buildpack-geoip,0,2,8,2019-01-09,0,
shopify,hotshot,5,75,6,2022-03-02,3,A teeny tiny keyboard shortcuts library
