org,repo,hyperlink,30d_merge_rate
microsoft,mastering-github-copilot-for-dotnet-csharp-developers,https://github.com/microsoft/mastering-github-copilot-for-dotnet-csharp-developers,1
microsoft,CCF,https://github.com/microsoft/CCF,0
microsoft,inshellisense,https://github.com/microsoft/inshellisense,0
microsoft,CSS-Exchange,https://github.com/microsoft/CSS-Exchange,13
microsoft,Microsoft365DSC,https://github.com/microsoft/Microsoft365DSC,0
microsoft,wslg,https://github.com/microsoft/wslg,0
microsoft,graphrag,https://github.com/microsoft/graphrag,0
microsoft,Policy-Weaver,https://github.com/microsoft/Policy-Weaver,7
microsoft,homebrew-git,https://github.com/microsoft/homebrew-git,0
microsoft,typescript-go,https://github.com/microsoft/typescript-go,0
microsoft,react-native-test-app,https://github.com/microsoft/react-native-test-app,0
microsoft,xdp-for-windows,https://github.com/microsoft/xdp-for-windows,0
microsoft,OpenAPI.NET,https://github.com/microsoft/OpenAPI.NET,9
microsoft,wassette,https://github.com/microsoft/wassette,21
microsoft,Generative-AI-for-beginners-java,https://github.com/microsoft/Generative-AI-for-beginners-java,26
microsoft,agent-lightning,https://github.com/microsoft/agent-lightning,0
microsoft,genaiscript,https://github.com/microsoft/genaiscript,0
microsoft,fluentui-contrib,https://github.com/microsoft/fluentui-contrib,0
microsoft,documentdb,https://github.com/microsoft/documentdb,0
microsoft,semantic-kernel-java,https://github.com/microsoft/semantic-kernel-java,1
microsoft,UFO,https://github.com/microsoft/UFO,2
microsoft,go-mssqldb,https://github.com/microsoft/go-mssqldb,0
microsoft,vscode-commander,https://github.com/microsoft/vscode-commander,0
microsoft,kiota,https://github.com/microsoft/kiota,51
microsoft,MoGe,https://github.com/microsoft/MoGe,0
microsoft,bioemu,https://github.com/microsoft/bioemu,0
microsoft,OptiGuide,https://github.com/microsoft/OptiGuide,1
microsoft,smtpoauth2,https://github.com/microsoft/smtpoauth2,1
microsoft,language-server-protocol,https://github.com/microsoft/language-server-protocol,0
microsoft,AnthropomorphicIntelligence,https://github.com/microsoft/AnthropomorphicIntelligence,5
microsoft,lets-learn-mcp-javascript,https://github.com/microsoft/lets-learn-mcp-javascript,4
microsoft,lets-learn-mcp-python,https://github.com/microsoft/lets-learn-mcp-python,0
microsoft,BCApps,https://github.com/microsoft/BCApps,0
microsoft,vcpkg,https://github.com/microsoft/vcpkg,0
microsoft,vscode-python-environments,https://github.com/microsoft/vscode-python-environments,0
microsoft,navcontainerhelper,https://github.com/microsoft/navcontainerhelper,0
microsoft,IoT-For-Beginners,https://github.com/microsoft/IoT-For-Beginners,0
microsoft,monaco-editor,https://github.com/microsoft/monaco-editor,0
microsoft,Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,1
microsoft,PowerApps-Samples,https://github.com/microsoft/PowerApps-Samples,0
microsoft,VbsEnclaveTooling,https://github.com/microsoft/VbsEnclaveTooling,0
microsoft,WSL,https://github.com/microsoft/WSL,0
microsoft,vscode-extension-samples,https://github.com/microsoft/vscode-extension-samples,9
microsoft,PowerAppsCodeApps,https://github.com/microsoft/PowerAppsCodeApps,5
microsoft,fluentui-charting-contrib,https://github.com/microsoft/fluentui-charting-contrib,0
microsoft,openaivec,https://github.com/microsoft/openaivec,17
microsoft,WinUI-Gallery,https://github.com/microsoft/WinUI-Gallery,0
microsoft,PowerPlatformConnectors,https://github.com/microsoft/PowerPlatformConnectors,0
microsoft,go-images-versions,https://github.com/microsoft/go-images-versions,0
microsoft,AL-Go,https://github.com/microsoft/AL-Go,0
microsoft,RetrievalAttention,https://github.com/microsoft/RetrievalAttention,0
microsoft,AzureLinuxVulnerabilityData,https://github.com/microsoft/AzureLinuxVulnerabilityData,0
microsoft,TinyTroupe,https://github.com/microsoft/TinyTroupe,1
microsoft,fluentui-system-icons,https://github.com/microsoft/fluentui-system-icons,0
microsoft,.github,https://github.com/microsoft/.github,1
microsoft,monosize,https://github.com/microsoft/monosize,0
microsoft,azure-pipelines-tasks,https://github.com/microsoft/azure-pipelines-tasks,0
microsoft,vscode-pull-request-github,https://github.com/microsoft/vscode-pull-request-github,0
microsoft,VSExtensibility,https://github.com/microsoft/VSExtensibility,1
microsoft,MSBuildCache,https://github.com/microsoft/MSBuildCache,0
microsoft,benchmark-qed,https://github.com/microsoft/benchmark-qed,0
microsoft,Tutel,https://github.com/microsoft/Tutel,0
microsoft,vscode-gulp-electron,https://github.com/microsoft/vscode-gulp-electron,0
microsoft,regorus,https://github.com/microsoft/regorus,0
microsoft,Build-your-own-copilot-Solution-Accelerator,https://github.com/microsoft/Build-your-own-copilot-Solution-Accelerator,6
microsoft,amudai,https://github.com/microsoft/amudai,0
microsoft,vscode-loc,https://github.com/microsoft/vscode-loc,0
microsoft,FLAML,https://github.com/microsoft/FLAML,0
microsoft,windows-drivers-rs,https://github.com/microsoft/windows-drivers-rs,0
microsoft,MInference,https://github.com/microsoft/MInference,0
microsoft,renderformer,https://github.com/microsoft/renderformer,0
microsoft,FIVE-UI-Evol,https://github.com/microsoft/FIVE-UI-Evol,0
microsoft,vscode-atom-keybindings,https://github.com/microsoft/vscode-atom-keybindings,0
microsoft,testfx,https://github.com/microsoft/testfx,10
microsoft,msbuild-lab328-cea-agentssdk,https://github.com/microsoft/msbuild-lab328-cea-agentssdk,8
microsoft,vscode-languageserver-node,https://github.com/microsoft/vscode-languageserver-node,0
microsoft,vscode-eslint,https://github.com/microsoft/vscode-eslint,0
microsoft,DeepVideoDiscovery,https://github.com/microsoft/DeepVideoDiscovery,1
microsoft,LightGBM,https://github.com/microsoft/LightGBM,0
microsoft,promptflow,https://github.com/microsoft/promptflow,0
microsoft,proxy,https://github.com/microsoft/proxy,0
microsoft,TaskWeaver,https://github.com/microsoft/TaskWeaver,0
microsoft,playwright.dev,https://github.com/microsoft/playwright.dev,0
microsoft,fluentui-blazor,https://github.com/microsoft/fluentui-blazor,0
microsoft,fabric-toolbox,https://github.com/microsoft/fabric-toolbox,20
microsoft,DirectXMath,https://github.com/microsoft/DirectXMath,0
microsoft,pyright,https://github.com/microsoft/pyright,0
microsoft,CopilotChatAnalytics,https://github.com/microsoft/CopilotChatAnalytics,1
microsoft,Generative-AI-for-beginners-dotnet,https://github.com/microsoft/Generative-AI-for-beginners-dotnet,21
microsoft,DAViD,https://github.com/microsoft/DAViD,0
microsoft,aurora,https://github.com/microsoft/aurora,9
microsoft,semantic-link-labs,https://github.com/microsoft/semantic-link-labs,13
microsoft,Detours,https://github.com/microsoft/Detours,0
microsoft,SeerAttention,https://github.com/microsoft/SeerAttention,0
microsoft,AzureTRE,https://github.com/microsoft/AzureTRE,0
microsoft,Windows-Cross-Device,https://github.com/microsoft/Windows-Cross-Device,2
microsoft,GUI-Actor,https://github.com/microsoft/GUI-Actor,0
microsoft,react-native-windows-samples,https://github.com/microsoft/react-native-windows-samples,0
microsoft,mimalloc,https://github.com/microsoft/mimalloc,0
microsoft,rushstack,https://github.com/microsoft/rushstack,0
microsoft,fluentui-react-native,https://github.com/microsoft/fluentui-react-native,0
microsoft,Microsoft-Win32-Content-Prep-Tool,https://github.com/microsoft/Microsoft-Win32-Content-Prep-Tool,0
microsoft,mssql-django,https://github.com/microsoft/mssql-django,0
microsoft,fabric-rti-mcp,https://github.com/microsoft/fabric-rti-mcp,1
microsoft,mattergen,https://github.com/microsoft/mattergen,1
microsoft,PhiCookBook,https://github.com/microsoft/PhiCookBook,0
microsoft,WPF-Samples,https://github.com/microsoft/WPF-Samples,0
microsoft,component-detection,https://github.com/microsoft/component-detection,0
microsoft,SCXcore-osskits,https://github.com/microsoft/SCXcore-osskits,0
microsoft,crescent-credentials,https://github.com/microsoft/crescent-credentials,0
microsoft,TypeScript-DOM-lib-generator,https://github.com/microsoft/TypeScript-DOM-lib-generator,0
microsoft,demikernel,https://github.com/microsoft/demikernel,0
microsoft,mcp-dotnet-samples,https://github.com/microsoft/mcp-dotnet-samples,0
microsoft,dion,https://github.com/microsoft/dion,2
microsoft,powerbi-desktop-samples,https://github.com/microsoft/powerbi-desktop-samples,0
microsoft,PEACE,https://github.com/microsoft/PEACE,0
microsoft,vscode-ts-customized-language-service,https://github.com/microsoft/vscode-ts-customized-language-service,2
microsoft,vscode-debug-value-editor,https://github.com/microsoft/vscode-debug-value-editor,2
microsoft,vscode-ts-file-path-support,https://github.com/microsoft/vscode-ts-file-path-support,1
microsoft,vscode-diagnostic-tools,https://github.com/microsoft/vscode-diagnostic-tools,2
microsoft,vscode-python,https://github.com/microsoft/vscode-python,0
microsoft,azuredatastudio,https://github.com/microsoft/azuredatastudio,0
microsoft,Document-Knowledge-Mining-Solution-Accelerator,https://github.com/microsoft/Document-Knowledge-Mining-Solution-Accelerator,4
microsoft,snmalloc,https://github.com/microsoft/snmalloc,0
microsoft,mssql-jdbc,https://github.com/microsoft/mssql-jdbc,0
microsoft,coe-starter-kit,https://github.com/microsoft/coe-starter-kit,0
microsoft,HeurAgenix,https://github.com/microsoft/HeurAgenix,0
microsoft,Conversation-Knowledge-Mining-Solution-Accelerator,https://github.com/microsoft/Conversation-Knowledge-Mining-Solution-Accelerator,19
microsoft,promptbench,https://github.com/microsoft/promptbench,0
microsoft,Nova,https://github.com/microsoft/Nova,0
microsoft,triton-shared,https://github.com/microsoft/triton-shared,0
microsoft,api-guidelines,https://github.com/microsoft/api-guidelines,0
microsoft,vscode-python-web-wasm,https://github.com/microsoft/vscode-python-web-wasm,2
microsoft,fast,https://github.com/microsoft/fast,0
microsoft,Foundry-Local,https://github.com/microsoft/Foundry-Local,0
microsoft,connected-workbooks,https://github.com/microsoft/connected-workbooks,6
microsoft,rust-guidelines,https://github.com/microsoft/rust-guidelines,0
microsoft,SynapseML,https://github.com/microsoft/SynapseML,0
microsoft,openjdk-jdk,https://github.com/microsoft/openjdk-jdk,0
microsoft,pylance-release,https://github.com/microsoft/pylance-release,0
microsoft,TRELLIS,https://github.com/microsoft/TRELLIS,0
microsoft,vscode-mssql,https://github.com/microsoft/vscode-mssql,0
microsoft,Power-CAT-Copilot-Studio-Kit,https://github.com/microsoft/Power-CAT-Copilot-Studio-Kit,6
microsoft,VS-Code-Dev-Days,https://github.com/microsoft/VS-Code-Dev-Days,5
microsoft,STL,https://github.com/microsoft/STL,0
microsoft,CopilotAdventures,https://github.com/microsoft/CopilotAdventures,3
microsoft,CopilotStudioSamples,https://github.com/microsoft/CopilotStudioSamples,0
microsoft,copilot-camp,https://github.com/microsoft/copilot-camp,28
microsoft,MarS,https://github.com/microsoft/MarS,0
microsoft,RulesEngine,https://github.com/microsoft/RulesEngine,0
microsoft,pxt-microbit,https://github.com/microsoft/pxt-microbit,0
microsoft,onnxruntime-swift-package-manager,https://github.com/microsoft/onnxruntime-swift-package-manager,1
microsoft,DirectX-Graphics-Samples,https://github.com/microsoft/DirectX-Graphics-Samples,0
microsoft,mdatp-xplat,https://github.com/microsoft/mdatp-xplat,0
microsoft,Modernize-your-code-solution-accelerator,https://github.com/microsoft/Modernize-your-code-solution-accelerator,11
microsoft,GitHub-Copilot-for-Azure,https://github.com/microsoft/GitHub-Copilot-for-Azure,0
microsoft,vscode-react-native,https://github.com/microsoft/vscode-react-native,0
microsoft,BiomedParse,https://github.com/microsoft/BiomedParse,0
microsoft,sql-server-samples,https://github.com/microsoft/sql-server-samples,0
microsoft,copilot-intellij-feedback,https://github.com/microsoft/copilot-intellij-feedback,0
microsoft,Xbox-GDK-Samples,https://github.com/microsoft/Xbox-GDK-Samples,0
microsoft,SQLCallStackResolver,https://github.com/microsoft/SQLCallStackResolver,0
microsoft,Kusto-Query-Language,https://github.com/microsoft/Kusto-Query-Language,0
microsoft,VirtualClient,https://github.com/microsoft/VirtualClient,0
microsoft,WindowsAppSDK-Samples,https://github.com/microsoft/WindowsAppSDK-Samples,0
microsoft,agenthonseoul2025,https://github.com/microsoft/agenthonseoul2025,0
microsoft,onnxruntime-inference-examples,https://github.com/microsoft/onnxruntime-inference-examples,0
microsoft,DiskANN,https://github.com/microsoft/DiskANN,0
microsoft,promptpex,https://github.com/microsoft/promptpex,1
microsoft,MIDI,https://github.com/microsoft/MIDI,16
microsoft,vidur,https://github.com/microsoft/vidur,0
microsoft,azure-pipelines-agent,https://github.com/microsoft/azure-pipelines-agent,0
microsoft,FeatureManagement,https://github.com/microsoft/FeatureManagement,0
microsoft,TypeAgent,https://github.com/microsoft/TypeAgent,0
microsoft,azurelinux,https://github.com/microsoft/azurelinux,0
microsoft,Power-Fx,https://github.com/microsoft/Power-Fx,0
microsoft,typespec,https://github.com/microsoft/typespec,0
microsoft,vscode-jupyter,https://github.com/microsoft/vscode-jupyter,0
microsoft,DirectX-SDK-Samples,https://github.com/microsoft/DirectX-SDK-Samples,0
microsoft,BitBLAS,https://github.com/microsoft/BitBLAS,0
microsoft,Windows-driver-samples,https://github.com/microsoft/Windows-driver-samples,2
microsoft,vscode-java-pack,https://github.com/microsoft/vscode-java-pack,0
microsoft,garnet,https://github.com/microsoft/garnet,0
microsoft,Olive,https://github.com/microsoft/Olive,0
microsoft,multilspy,https://github.com/microsoft/multilspy,3
microsoft,vscode-java-debug,https://github.com/microsoft/vscode-java-debug,0
microsoft,vscode-java-dependency,https://github.com/microsoft/vscode-java-dependency,0
microsoft,perfview,https://github.com/microsoft/perfview,0
microsoft,vscode-pgsql,https://github.com/microsoft/vscode-pgsql,0
microsoft,prompty,https://github.com/microsoft/prompty,4
microsoft,DKI_LLM,https://github.com/microsoft/DKI_LLM,0
microsoft,purview-data-governance-masterclass,https://github.com/microsoft/purview-data-governance-masterclass,1
microsoft,Semi-supervised-learning,https://github.com/microsoft/Semi-supervised-learning,0
microsoft,mineworld,https://github.com/microsoft/mineworld,0
microsoft,azure-roles,https://github.com/microsoft/azure-roles,0
microsoft,vscode-typescript-next,https://github.com/microsoft/vscode-typescript-next,0
microsoft,agent-academy,https://github.com/microsoft/agent-academy,39
microsoft,HydraLab,https://github.com/microsoft/HydraLab,0
microsoft,mcp,https://github.com/microsoft/mcp,0
microsoft,ai-developer,https://github.com/microsoft/ai-developer,0
microsoft,lsprotocol,https://github.com/microsoft/lsprotocol,0
microsoft,pdb-rs,https://github.com/microsoft/pdb-rs,0
microsoft,Agents,https://github.com/microsoft/Agents,20
microsoft,fabric-samples,https://github.com/microsoft/fabric-samples,5
microsoft,vscode-ai-toolkit,https://github.com/microsoft/vscode-ai-toolkit,1
microsoft,Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,https://github.com/microsoft/Multi-Agent-Custom-Automation-Engine-Solution-Accelerator,16
microsoft,xbox-live-trace-analyzer,https://github.com/microsoft/xbox-live-trace-analyzer,0
microsoft,azure-quantum-python,https://github.com/microsoft/azure-quantum-python,0
microsoft,generative-ai-with-javascript,https://github.com/microsoft/generative-ai-with-javascript,0
microsoft,onnxruntime-genai,https://github.com/microsoft/onnxruntime-genai,0
microsoft,cheriot-safe,https://github.com/microsoft/cheriot-safe,1
microsoft,debugpy,https://github.com/microsoft/debugpy,0
microsoft,PromptWizard,https://github.com/microsoft/PromptWizard,0
microsoft,DevSkim,https://github.com/microsoft/DevSkim,0
microsoft,chartifact,https://github.com/microsoft/chartifact,6
microsoft,CsWin32,https://github.com/microsoft/CsWin32,0
microsoft,XmlNotepad,https://github.com/microsoft/XmlNotepad,0
microsoft,SdnDiagnostics,https://github.com/microsoft/SdnDiagnostics,0
microsoft,sbom-tool,https://github.com/microsoft/sbom-tool,0
microsoft,vscode-perf-bot,https://github.com/microsoft/vscode-perf-bot,2
microsoft,igvm,https://github.com/microsoft/igvm,0
microsoft,ebpf-for-windows,https://github.com/microsoft/ebpf-for-windows,0
microsoft,CameraTraps,https://github.com/microsoft/CameraTraps,1
microsoft,winget-cli-restsource,https://github.com/microsoft/winget-cli-restsource,0
microsoft,call-center-ai,https://github.com/microsoft/call-center-ai,0
microsoft,libsyncrpc,https://github.com/microsoft/libsyncrpc,0
microsoft,Microsoft.Unity.Analyzers,https://github.com/microsoft/Microsoft.Unity.Analyzers,0
microsoft,KBLaM,https://github.com/microsoft/KBLaM,0
microsoft,GSL,https://github.com/microsoft/GSL,0
microsoft,vscode-wiki,https://github.com/microsoft/vscode-wiki,2
microsoft,cppwinrt,https://github.com/microsoft/cppwinrt,0
microsoft,Windows-Machine-Learning,https://github.com/microsoft/Windows-Machine-Learning,0
microsoft,dynamics365patternspractices,https://github.com/microsoft/dynamics365patternspractices,1
microsoft,bpf_performance,https://github.com/microsoft/bpf_performance,5
microsoft,vsmarketplace,https://github.com/microsoft/vsmarketplace,6
microsoft,vscode-generator-code,https://github.com/microsoft/vscode-generator-code,0
microsoft,villa-x,https://github.com/microsoft/villa-x,0
microsoft,sample-app-aoai-chatGPT,https://github.com/microsoft/sample-app-aoai-chatGPT,0
microsoft,livedrbench,https://github.com/microsoft/livedrbench,0
microsoft,TypeScript-Website,https://github.com/microsoft/TypeScript-Website,0
microsoft,onnxruntime-extensions,https://github.com/microsoft/onnxruntime-extensions,0
microsoft,agent-for-rfp-response-solution-accelerator,https://github.com/microsoft/agent-for-rfp-response-solution-accelerator,0
microsoft,msquic,https://github.com/microsoft/msquic,0
microsoft,SLiCE,https://github.com/microsoft/SLiCE,8
microsoft,node-pty,https://github.com/microsoft/node-pty,0
microsoft,BotFramework-WebChat,https://github.com/microsoft/BotFramework-WebChat,0
microsoft,symphony,https://github.com/microsoft/symphony,0
microsoft,FluidFramework,https://github.com/microsoft/FluidFramework,0
microsoft,codespace-features,https://github.com/microsoft/codespace-features,0
microsoft,CMake,https://github.com/microsoft/CMake,0
microsoft,openvmm,https://github.com/microsoft/openvmm,0
microsoft,AIOpsLab,https://github.com/microsoft/AIOpsLab,5
microsoft,DirectXShaderCompiler,https://github.com/microsoft/DirectXShaderCompiler,0
microsoft,slow-cheetah,https://github.com/microsoft/slow-cheetah,0
microsoft,Solution-Accelerators,https://github.com/microsoft/Solution-Accelerators,1
microsoft,Microsoft.IO.RecyclableMemoryStream,https://github.com/microsoft/Microsoft.IO.RecyclableMemoryStream,0
microsoft,mstic,https://github.com/microsoft/mstic,0
microsoft,build-your-first-agent-with-azure-ai-agent-service-workshop,https://github.com/microsoft/build-your-first-agent-with-azure-ai-agent-service-workshop,0
microsoft,vscode-containers,https://github.com/microsoft/vscode-containers,0
microsoft,vscode-js-debug,https://github.com/microsoft/vscode-js-debug,0
microsoft,ctsTraffic,https://github.com/microsoft/ctsTraffic,0
microsoft,maker.js,https://github.com/microsoft/maker.js,0
microsoft,react-native-macos,https://github.com/microsoft/react-native-macos,0
microsoft,vscode-dotnettools,https://github.com/microsoft/vscode-dotnettools,3
microsoft,Qcodes,https://github.com/microsoft/Qcodes,49
microsoft,debug-adapter-protocol,https://github.com/microsoft/debug-adapter-protocol,0
microsoft,model-mondays,https://github.com/microsoft/model-mondays,16
microsoft,document-generation-solution-accelerator,https://github.com/microsoft/document-generation-solution-accelerator,18
microsoft,Agents-for-Enhanced-Customer-Care-Solution-Accelerator,https://github.com/microsoft/Agents-for-Enhanced-Customer-Care-Solution-Accelerator,2
microsoft,content-processing-solution-accelerator,https://github.com/microsoft/content-processing-solution-accelerator,7
microsoft,agent-for-hr-service-solution-accelerator,https://github.com/microsoft/agent-for-hr-service-solution-accelerator,0
microsoft,Agent-for-Contract-Processing-Solution-Accelerator,https://github.com/microsoft/Agent-for-Contract-Processing-Solution-Accelerator,1
microsoft,recipe-tool,https://github.com/microsoft/recipe-tool,4
microsoft,pxt,https://github.com/microsoft/pxt,0
microsoft,vscode-vsce,https://github.com/microsoft/vscode-vsce,1
microsoft,SuiGeneris,https://github.com/microsoft/SuiGeneris,0
microsoft,Reversible-App-Sample,https://github.com/microsoft/Reversible-App-Sample,1
microsoft,secureboot_objects,https://github.com/microsoft/secureboot_objects,0
microsoft,moodle-local_copilot,https://github.com/microsoft/moodle-local_copilot,0
microsoft,mu_feature_debugger,https://github.com/microsoft/mu_feature_debugger,0
microsoft,mu_feature_dfci,https://github.com/microsoft/mu_feature_dfci,0
microsoft,mu_tiano_platforms,https://github.com/microsoft/mu_tiano_platforms,0
microsoft,mu_feature_config,https://github.com/microsoft/mu_feature_config,0
microsoft,mu_oem_sample,https://github.com/microsoft/mu_oem_sample,0
microsoft,mu_feature_ipmi,https://github.com/microsoft/mu_feature_ipmi,0
microsoft,clarity-mcp-server,https://github.com/microsoft/clarity-mcp-server,5
microsoft,vscode-codicons,https://github.com/microsoft/vscode-codicons,2
microsoft,DirectXTK,https://github.com/microsoft/DirectXTK,0
microsoft,sca-fuzzer,https://github.com/microsoft/sca-fuzzer,0
microsoft,mfcmapi,https://github.com/microsoft/mfcmapi,0
microsoft,vscode-mypy,https://github.com/microsoft/vscode-mypy,0
microsoft,java-debug,https://github.com/microsoft/java-debug,0
microsoft,FeatureManagement-Dotnet,https://github.com/microsoft/FeatureManagement-Dotnet,0
microsoft,vscode-cmake-tools,https://github.com/microsoft/vscode-cmake-tools,0
microsoft,DirectXMesh,https://github.com/microsoft/DirectXMesh,0
microsoft,DirectXTK12,https://github.com/microsoft/DirectXTK12,0
microsoft,synapse-spark-runtime,https://github.com/microsoft/synapse-spark-runtime,0
microsoft,pxt-jacdac,https://github.com/microsoft/pxt-jacdac,0
microsoft,semanticworkbench,https://github.com/microsoft/semanticworkbench,0
microsoft,PSRule,https://github.com/microsoft/PSRule,0
microsoft,ai-agent-evals,https://github.com/microsoft/ai-agent-evals,0
microsoft,vscode-python-debugger,https://github.com/microsoft/vscode-python-debugger,0
microsoft,CsWinRT,https://github.com/microsoft/CsWinRT,0
microsoft,slngen,https://github.com/microsoft/slngen,0
microsoft,json-schemas,https://github.com/microsoft/json-schemas,11
microsoft,jacdac-docs,https://github.com/microsoft/jacdac-docs,0
microsoft,z3guide,https://github.com/microsoft/z3guide,0
microsoft,TaskTracker,https://github.com/microsoft/TaskTracker,1
microsoft,AttackSurfaceAnalyzer,https://github.com/microsoft/AttackSurfaceAnalyzer,0
microsoft,BuildXL,https://github.com/microsoft/BuildXL,0
microsoft,dev-tunnels,https://github.com/microsoft/dev-tunnels,0
microsoft,Agents-for-net,https://github.com/microsoft/Agents-for-net,19
microsoft,SetupBench,https://github.com/microsoft/SetupBench,0
microsoft,Spartan2,https://github.com/microsoft/Spartan2,0
