org,repo,hyperlink,commits_last_30d,PRs_closed_30d
microsoft,kiota,https://github.com/microsoft/kiota,100,94
microsoft,MoGe,https://github.com/microsoft/MoGe,2,23
microsoft,bioemu,https://github.com/microsoft/bioemu,4,72
microsoft,OptiGuide,https://github.com/microsoft/OptiGuide,2,15
microsoft,smtpoauth2,https://github.com/microsoft/smtpoauth2,7,1
microsoft,language-server-protocol,https://github.com/microsoft/language-server-protocol,0,91
microsoft,AnthropomorphicIntelligence,https://github.com/microsoft/AnthropomorphicIntelligence,12,12
microsoft,lets-learn-mcp-javascript,https://github.com/microsoft/lets-learn-mcp-javascript,18,4
microsoft,lets-learn-mcp-python,https://github.com/microsoft/lets-learn-mcp-python,0,2
microsoft,BCApps,https://github.com/microsoft/BCApps,86,93
microsoft,vcpkg,https://github.com/microsoft/vcpkg,0,85
microsoft,vscode-python-environments,https://github.com/microsoft/vscode-python-environments,27,85
microsoft,navcontainerhelper,https://github.com/microsoft/navcontainerhelper,2,92
microsoft,IoT-For-Beginners,https://github.com/microsoft/IoT-For-Beginners,2,83
microsoft,monaco-editor,https://github.com/microsoft/monaco-editor,0,75
microsoft,Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,3,69
microsoft,PowerApps-Samples,https://github.com/microsoft/PowerApps-Samples,0,81
microsoft,VbsEnclaveTooling,https://github.com/microsoft/VbsEnclaveTooling,12,91
microsoft,WSL,https://github.com/microsoft/WSL,0,77
microsoft,vscode-extension-samples,https://github.com/microsoft/vscode-extension-samples,22,70
microsoft,PowerAppsCodeApps,https://github.com/microsoft/PowerAppsCodeApps,19,20
microsoft,fluentui-charting-contrib,https://github.com/microsoft/fluentui-charting-contrib,88,95
microsoft,openaivec,https://github.com/microsoft/openaivec,100,57
microsoft,WinUI-Gallery,https://github.com/microsoft/WinUI-Gallery,45,88
microsoft,PowerPlatformConnectors,https://github.com/microsoft/PowerPlatformConnectors,0,80
microsoft,go-images-versions,https://github.com/microsoft/go-images-versions,15,1
microsoft,AL-Go,https://github.com/microsoft/AL-Go,13,88
microsoft,RetrievalAttention,https://github.com/microsoft/RetrievalAttention,2,0
microsoft,AzureLinuxVulnerabilityData,https://github.com/microsoft/AzureLinuxVulnerabilityData,30,1
microsoft,TinyTroupe,https://github.com/microsoft/TinyTroupe,3,30
microsoft,fluentui-system-icons,https://github.com/microsoft/fluentui-system-icons,16,92
microsoft,.github,https://github.com/microsoft/.github,2,69
microsoft,monosize,https://github.com/microsoft/monosize,2,95
microsoft,azure-pipelines-tasks,https://github.com/microsoft/azure-pipelines-tasks,0,77
microsoft,vscode-pull-request-github,https://github.com/microsoft/vscode-pull-request-github,100,56
microsoft,VSExtensibility,https://github.com/microsoft/VSExtensibility,2,93
microsoft,MSBuildCache,https://github.com/microsoft/MSBuildCache,0,93
microsoft,benchmark-qed,https://github.com/microsoft/benchmark-qed,2,26
microsoft,Tutel,https://github.com/microsoft/Tutel,5,91
microsoft,vscode-gulp-electron,https://github.com/microsoft/vscode-gulp-electron,3,20
microsoft,regorus,https://github.com/microsoft/regorus,13,68
microsoft,Build-your-own-copilot-Solution-Accelerator,https://github.com/microsoft/Build-your-own-copilot-Solution-Accelerator,24,91
microsoft,amudai,https://github.com/microsoft/amudai,25,1
microsoft,vscode-loc,https://github.com/microsoft/vscode-loc,32,97
microsoft,FLAML,https://github.com/microsoft/FLAML,3,90
microsoft,windows-drivers-rs,https://github.com/microsoft/windows-drivers-rs,12,49
microsoft,MInference,https://github.com/microsoft/MInference,6,63
microsoft,renderformer,https://github.com/microsoft/renderformer,1,1
microsoft,FIVE-UI-Evol,https://github.com/microsoft/FIVE-UI-Evol,3,1
microsoft,vscode-atom-keybindings,https://github.com/microsoft/vscode-atom-keybindings,0,30
microsoft,testfx,https://github.com/microsoft/testfx,100,98
microsoft,msbuild-lab328-cea-agentssdk,https://github.com/microsoft/msbuild-lab328-cea-agentssdk,27,15
microsoft,vscode-languageserver-node,https://github.com/microsoft/vscode-languageserver-node,4,94
microsoft,vscode-eslint,https://github.com/microsoft/vscode-eslint,5,87
microsoft,DeepVideoDiscovery,https://github.com/microsoft/DeepVideoDiscovery,8,5
microsoft,LightGBM,https://github.com/microsoft/LightGBM,0,82
microsoft,promptflow,https://github.com/microsoft/promptflow,2,43
microsoft,proxy,https://github.com/microsoft/proxy,12,89
microsoft,TaskWeaver,https://github.com/microsoft/TaskWeaver,0,89
microsoft,playwright.dev,https://github.com/microsoft/playwright.dev,20,83
microsoft,fluentui-blazor,https://github.com/microsoft/fluentui-blazor,0,93
microsoft,fabric-toolbox,https://github.com/microsoft/fabric-toolbox,85,83
microsoft,DirectXMath,https://github.com/microsoft/DirectXMath,4,90
microsoft,pyright,https://github.com/microsoft/pyright,13,77
microsoft,CopilotChatAnalytics,https://github.com/microsoft/CopilotChatAnalytics,20,6
microsoft,Generative-AI-for-beginners-dotnet,https://github.com/microsoft/Generative-AI-for-beginners-dotnet,72,79
microsoft,DAViD,https://github.com/microsoft/DAViD,6,4
microsoft,aurora,https://github.com/microsoft/aurora,18,61
microsoft,semantic-link-labs,https://github.com/microsoft/semantic-link-labs,56,96
microsoft,Detours,https://github.com/microsoft/Detours,0,83
microsoft,SeerAttention,https://github.com/microsoft/SeerAttention,0,21
microsoft,AzureTRE,https://github.com/microsoft/AzureTRE,5,83
microsoft,Windows-Cross-Device,https://github.com/microsoft/Windows-Cross-Device,8,12
microsoft,GUI-Actor,https://github.com/microsoft/GUI-Actor,0,6
microsoft,react-native-windows-samples,https://github.com/microsoft/react-native-windows-samples,6,75
microsoft,mimalloc,https://github.com/microsoft/mimalloc,0,39
microsoft,rushstack,https://github.com/microsoft/rushstack,28,91
