org,repo,hyperlink,commits_last_30d,PRs_closed_30d
quic,wos-ai-demos,https://github.com/quic/wos-ai-demos,2,0
quic,ai-engine-direct-helper,https://github.com/quic/ai-engine-direct-helper,33,5
quic,qbox,https://github.com/quic/qbox,3,0
quic,v4l-video-test-app,https://github.com/quic/v4l-video-test-app,0,10
quic,crash-plugins,https://github.com/quic/crash-plugins,12,27
quic,aimet-pages,https://github.com/quic/aimet-pages,0,49
quic,ufs-tools,https://github.com/quic/ufs-tools,1,4
quic,sample-apps-for-qualcomm-linux,https://github.com/quic/sample-apps-for-qualcomm-linux,3,7
quic,cloud-ai-containers,https://github.com/quic/cloud-ai-containers,1,0
quic,aic-operator,https://github.com/quic/aic-operator,2,0
quic,cloud-ai-sdk,https://github.com/quic/cloud-ai-sdk,0,2
quic,toolchain_for_hexagon,https://github.com/quic/toolchain_for_hexagon,0,45
quic,cloud-ai-sdk-pages,https://github.com/quic/cloud-ai-sdk-pages,0,0
quic,XNNPACK,https://github.com/quic/XNNPACK,0,0
quic,OpenBLAS,https://github.com/quic/OpenBLAS,0,0
quic,ai-hub-apps,https://github.com/quic/ai-hub-apps,1,0
quic,eud,https://github.com/quic/eud,1,0
quic,riscv-elf-psabi-quic-extensions,https://github.com/quic/riscv-elf-psabi-quic-extensions,0,8
quic,qmi-framework,https://github.com/quic/qmi-framework,1,4
asml-labs,MATFrost.jl,https://github.com/ASML-Labs/MATFrost.jl,0,38
asml-labs,dagster-delta,https://github.com/ASML-Labs/dagster-delta,1,23
hpenetworking,topology,https://github.com/HPENetworking/topology,0,84
amd,ZenDNN,https://github.com/amd/ZenDNN,3,0
amd,node-scraper,https://github.com/amd/node-scraper,0,31
amd,onnxruntime,https://github.com/amd/onnxruntime,0,0
amd,esmi_ib_library,https://github.com/amd/esmi_ib_library,0,3
amd,HPCTrainingExamples,https://github.com/amd/HPCTrainingExamples,100,97
amd,HPCTrainingDock,https://github.com/amd/HPCTrainingDock,26,9
amd,xdna-driver,https://github.com/amd/xdna-driver,36,88
amd,RyzenAI-SW,https://github.com/amd/RyzenAI-SW,10,50
amd,ama-sdk,https://github.com/amd/ama-sdk,0,0
amd,ryzen-ai-documentation,https://github.com/amd/ryzen-ai-documentation,10,95
amd,ADA,https://github.com/amd/ADA,8,73
amd,blis,https://github.com/amd/blis,0,1
amd,amd_energy,https://github.com/amd/amd_energy,0,4
amd,amd_hsmp,https://github.com/amd/amd_hsmp,0,1
amd,ZenDNN-pytorch-plugin,https://github.com/amd/ZenDNN-pytorch-plugin,5,0
amd,opencv,https://github.com/amd/opencv,0,0
