org,repo,hyperlink,30d_merge_rate
facebookresearch,algonauts-2025,https://github.com/facebookresearch/algonauts-2025,0
facebookresearch,PhysicsLM4,https://github.com/facebookresearch/PhysicsLM4,0
facebookresearch,Ego4d,https://github.com/facebookresearch/Ego4d,0
facebookresearch,community-alignment-dataset,https://github.com/facebookresearch/community-alignment-dataset,0
facebookresearch,Kats,https://github.com/facebookresearch/Kats,0
facebookresearch,projectaria_tools,https://github.com/facebookresearch/projectaria_tools,0
facebookresearch,AugLy,https://github.com/facebookresearch/AugLy,0
facebookresearch,RAM,https://github.com/facebookresearch/RAM,0
facebookresearch,BenchMARL,https://github.com/facebookresearch/BenchMARL,0
facebookresearch,fairseq2,https://github.com/facebookresearch/fairseq2,0
facebookresearch,MetaCLIP,https://github.com/facebookresearch/MetaCLIP,6
facebookresearch,habitat-lab,https://github.com/facebookresearch/habitat-lab,0
facebookresearch,habitat-sim,https://github.com/facebookresearch/habitat-sim,0
facebookresearch,generic-neuromotor-interface,https://github.com/facebookresearch/generic-neuromotor-interface,0
facebookresearch,fairchem,https://github.com/facebookresearch/fairchem,0
facebookresearch,wasp,https://github.com/facebookresearch/wasp,0
facebookresearch,univlg,https://github.com/facebookresearch/univlg,0
facebookresearch,coconut,https://github.com/facebookresearch/coconut,0
facebookresearch,perception_models,https://github.com/facebookresearch/perception_models,0
facebookresearch,xformers,https://github.com/facebookresearch/xformers,0
facebookresearch,Pearl,https://github.com/facebookresearch/Pearl,0
facebookresearch,optimizers,https://github.com/facebookresearch/optimizers,0
facebookresearch,bcos,https://github.com/facebookresearch/bcos,0
facebookresearch,AbstentionBench,https://github.com/facebookresearch/AbstentionBench,1
facebookresearch,nwm,https://github.com/facebookresearch/nwm,0
facebookresearch,Meta_SecAlign,https://github.com/facebookresearch/Meta_SecAlign,1
facebookresearch,llm-speedrunner,https://github.com/facebookresearch/llm-speedrunner,0
facebookresearch,fvcore,https://github.com/facebookresearch/fvcore,0
facebookresearch,pyvrs,https://github.com/facebookresearch/pyvrs,0
facebookresearch,AcousticRooms,https://github.com/facebookresearch/AcousticRooms,0
facebookresearch,HolisticTraceAnalysis,https://github.com/facebookresearch/HolisticTraceAnalysis,0
facebookresearch,vrs,https://github.com/facebookresearch/vrs,0
facebookresearch,moodist,https://github.com/facebookresearch/moodist,0
facebookresearch,egocentric_splats,https://github.com/facebookresearch/egocentric_splats,1
facebookresearch,momentum,https://github.com/facebookresearch/momentum,0
facebookresearch,matrix,https://github.com/facebookresearch/matrix,0
facebookresearch,videoseal,https://github.com/facebookresearch/videoseal,0
facebookresearch,diffh2o,https://github.com/facebookresearch/diffh2o,0
facebookresearch,ocean,https://github.com/facebookresearch/ocean,0
facebookresearch,ACT,https://github.com/facebookresearch/ACT,0
facebookresearch,iphg,https://github.com/facebookresearch/iphg,0
facebookresearch,DCPerf,https://github.com/facebookresearch/DCPerf,0
facebookresearch,clusterscope,https://github.com/facebookresearch/clusterscope,0
facebookresearch,SecAlign,https://github.com/facebookresearch/SecAlign,0
facebookresearch,adjoint_sampling,https://github.com/facebookresearch/adjoint_sampling,0
facebookresearch,GCD,https://github.com/facebookresearch/GCD,0
facebookresearch,hot3d,https://github.com/facebookresearch/hot3d,0
facebookresearch,polymath,https://github.com/facebookresearch/polymath,0
facebookresearch,balance,https://github.com/facebookresearch/balance,0
facebookresearch,nymeria_dataset,https://github.com/facebookresearch/nymeria_dataset,0
facebookresearch,mvdust3r,https://github.com/facebookresearch/mvdust3r,0
facebookresearch,multimodal,https://github.com/facebookresearch/multimodal,0
facebookresearch,A2B,https://github.com/facebookresearch/A2B,0
facebookresearch,aira-dojo,https://github.com/facebookresearch/aira-dojo,1
facebookresearch,MLGym,https://github.com/facebookresearch/MLGym,0
facebookresearch,GeoRT,https://github.com/facebookresearch/GeoRT,0
facebookresearch,aepsych,https://github.com/facebookresearch/aepsych,0
facebookresearch,spdl,https://github.com/facebookresearch/spdl,0
facebookresearch,audioseal,https://github.com/facebookresearch/audioseal,0
facebookresearch,gni,https://github.com/facebookresearch/gni,0
facebookresearch,Aria_data_tools,https://github.com/facebookresearch/Aria_data_tools,0
facebookresearch,digit360,https://github.com/facebookresearch/digit360,0
facebookresearch,PyTEI,https://github.com/facebookresearch/PyTEI,0
facebookresearch,Qinco,https://github.com/facebookresearch/Qinco,0
facebookresearch,param,https://github.com/facebookresearch/param,0
facebookresearch,iopath,https://github.com/facebookresearch/iopath,0
facebookresearch,veet,https://github.com/facebookresearch/veet,0
facebookresearch,fbcdgraph,https://github.com/facebookresearch/fbcdgraph,0
facebookresearch,cumbiostats,https://github.com/facebookresearch/cumbiostats,0
facebookresearch,metapaired,https://github.com/facebookresearch/metapaired,0
facebookresearch,cdeets,https://github.com/facebookresearch/cdeets,0
facebookresearch,metamulti,https://github.com/facebookresearch/metamulti,0
facebookresearch,ecevecce,https://github.com/facebookresearch/ecevecce,0
facebookresearch,fbcddisgraph,https://github.com/facebookresearch/fbcddisgraph,0
facebookresearch,recipes,https://github.com/facebookresearch/recipes,0
facebookresearch,luckmatters,https://github.com/facebookresearch/luckmatters,0
facebookresearch,unibench,https://github.com/facebookresearch/unibench,0
facebookresearch,veripy,https://github.com/facebookresearch/veripy,0
facebookresearch,fairemg,https://github.com/facebookresearch/fairemg,0
facebookresearch,ax-paper,https://github.com/facebookresearch/ax-paper,0
facebookresearch,preference_discerning,https://github.com/facebookresearch/preference_discerning,0
