org,repo,hyperlink,commits_last_30d,PRs_closed_30d
ibm,aiu-trace-analyzer,https://github.com/IBM/aiu-trace-analyzer,9,15
ibm,t8c-client-operator,https://github.com/IBM/t8c-client-operator,1,0
ibm,portieris,https://github.com/IBM/portieris,4,90
ibm,diesel-core,https://github.com/IBM/diesel-core,0,77
ibm,mlca,https://github.com/IBM/mlca,1,2
ibm,dbb-git-migration-modeler,https://github.com/IBM/dbb-git-migration-modeler,0,22
ibm,dbb-zappbuild,https://github.com/IBM/dbb-zappbuild,0,88
ibm,dotnet-s390x,https://github.com/IBM/dotnet-s390x,1,49
ibm,textfile-exporter,https://github.com/IBM/textfile-exporter,13,7
ibm,ibm-cloudability-governance,https://github.com/IBM/ibm-cloudability-governance,4,9
ibm,oss-ecosystem-grpc,https://github.com/IBM/oss-ecosystem-grpc,2,9
ibm,oss-ecosystem-gevent,https://github.com/IBM/oss-ecosystem-gevent,2,7
ibm,LNN,https://github.com/IBM/LNN,0,39
ibm,aspera-sdk-js,https://github.com/IBM/aspera-sdk-js,1,64
ibm,Industry-Accelerators,https://github.com/IBM/Industry-Accelerators,0,18
ibm,AI-Noether,https://github.com/IBM/AI-Noether,2,0
ibm,zoc-telemetry-controller-assets,https://github.com/IBM/zoc-telemetry-controller-assets,1,0
ibm,PeptideGeneralizationBenchmarks,https://github.com/IBM/PeptideGeneralizationBenchmarks,18,7
ibm,ibm-storage-odf-console,https://github.com/IBM/ibm-storage-odf-console,0,84
ibm,ibm-cert-manager-operator,https://github.com/IBM/ibm-cert-manager-operator,0,77
ibm,gguf,https://github.com/IBM/gguf,30,3
ibm,table-representation-evals,https://github.com/IBM/table-representation-evals,3,0
ibm,ibm-namespace-scope-operator,https://github.com/IBM/ibm-namespace-scope-operator,0,87
ibm,ibm-commonui-operator,https://github.com/IBM/ibm-commonui-operator,0,94
ibm,ibm-common-service-operator,https://github.com/IBM/ibm-common-service-operator,0,95
ibm,alchemy-logging,https://github.com/IBM/alchemy-logging,13,71
ibm,taxinomitis-docs,https://github.com/IBM/taxinomitis-docs,0,9
ibm,ibm-user-management-operator,https://github.com/IBM/ibm-user-management-operator,0,89
ibm,ACE-RISCV,https://github.com/IBM/ACE-RISCV,0,84
ibm,md-enricher-for-cicd,https://github.com/IBM/md-enricher-for-cicd,2,34
ibm,project-pim,https://github.com/IBM/project-pim,11,15
ibm,webmethods-applinx-web-emulation,https://github.com/IBM/webmethods-applinx-web-emulation,0,51
ibm,ocp4-upi-compute-powervs-ibmcloud,https://github.com/IBM/ocp4-upi-compute-powervs-ibmcloud,6,38
ibm,customized-deployable-architecture,https://github.com/IBM/customized-deployable-architecture,1,8
ibm,AutoPeptideML,https://github.com/IBM/AutoPeptideML,58,91
ibm,mac-ibm-migration-tool,https://github.com/IBM/mac-ibm-migration-tool,4,11
ibm,platform-services-java-sdk,https://github.com/IBM/platform-services-java-sdk,9,91
ibm,wxo-l4-assets,https://github.com/IBM/wxo-l4-assets,1,0
ibm,lionheart,https://github.com/IBM/lionheart,2,6
ibm,aspera-cli,https://github.com/IBM/aspera-cli,27,29
ibm,SpectrumScaleTools,https://github.com/IBM/SpectrumScaleTools,0,0
ibm,responsible-prompting-api,https://github.com/IBM/responsible-prompting-api,2,66
ibm,tnz,https://github.com/IBM/tnz,4,97
ibm,powervm-tang-server-automation,https://github.com/IBM/powervm-tang-server-automation,2,34
ibm,powervs-tang-server-automation,https://github.com/IBM/powervs-tang-server-automation,3,85
ibm,Apptio-Tools,https://github.com/IBM/Apptio-Tools,1,0
ibm,Apptio-Tools-Lib,https://github.com/IBM/Apptio-Tools-Lib,1,0
ibm,StorageCephVagrant,https://github.com/IBM/StorageCephVagrant,1,1
ibm,tls-test-tools,https://github.com/IBM/tls-test-tools,2,5
ibm,code-engine-java-sdk,https://github.com/IBM/code-engine-java-sdk,1,14
ibm,nl2flow,https://github.com/IBM/nl2flow,6,60
ibm,ocp4-upi-compute-powervs,https://github.com/IBM/ocp4-upi-compute-powervs,5,89
ibm,couchbackup,https://github.com/IBM/couchbackup,15,87
ibm,storage-protect-galaxy,https://github.com/IBM/storage-protect-galaxy,3,6
ibm,mt-rag-benchmark,https://github.com/IBM/mt-rag-benchmark,0,0
ibm,taxinomitis,https://github.com/IBM/taxinomitis,0,48
ibm,watson-openscale-samples,https://github.com/IBM/watson-openscale-samples,2,95
ibm,vllm,https://github.com/IBM/vllm,0,48
ibm,ibmi-company_system,https://github.com/IBM/ibmi-company_system,0,15
ibm,wca-modernize,https://github.com/IBM/wca-modernize,1,0
ibm,diesel-json-form,https://github.com/IBM/diesel-json-form,0,68
ibm,mobx-react-router,https://github.com/IBM/mobx-react-router,0,93
ibm,p-kit,https://github.com/IBM/p-kit,4,69
ibm,materials,https://github.com/IBM/materials,2,15
ibm,OpenJCEPlus,https://github.com/IBM/OpenJCEPlus,2,99
ibm,hroecalc,https://github.com/IBM/hroecalc,18,3
ibm,dapcs-oso-plugins,https://github.com/IBM/dapcs-oso-plugins,1,7
ibm,actions-ibmcloud-cli,https://github.com/IBM/actions-ibmcloud-cli,0,26
ibm,ibm-event-automation,https://github.com/IBM/ibm-event-automation,1,64
ibm,appconfiguration-go-admin-sdk,https://github.com/IBM/appconfiguration-go-admin-sdk,0,25
ibm,presto-iceberg-lab,https://github.com/IBM/presto-iceberg-lab,1,6
ibm,secrets-manager-custom-credentials-providers,https://github.com/IBM/secrets-manager-custom-credentials-providers,7,28
ibm,HeadTailAssign,https://github.com/IBM/HeadTailAssign,10,2
ibm,multimodal-3d-image-segmentation,https://github.com/IBM/multimodal-3d-image-segmentation,1,0
ibm,guardium-ktap,https://github.com/IBM/guardium-ktap,9,0
ibm,aiopsctl,https://github.com/IBM/aiopsctl,0,3
ibm,ibmi-bob,https://github.com/IBM/ibmi-bob,0,93
ibm,federated-learning-lib,https://github.com/IBM/federated-learning-lib,0,53
ibm,NL2ESQL-with-watsonx,https://github.com/IBM/NL2ESQL-with-watsonx,1,1
ibm,turbonomic-container-platform,https://github.com/IBM/turbonomic-container-platform,4,0
ibm,t8c-operator,https://github.com/IBM/t8c-operator,2,3
ibm,ibm-spectrum-lsf-rtm-server,https://github.com/IBM/ibm-spectrum-lsf-rtm-server,1,24
ibm,container-registry-go-sdk,https://github.com/IBM/container-registry-go-sdk,3,37
ibm,container-registry-java-sdk,https://github.com/IBM/container-registry-java-sdk,5,20
ibm,ibm-watsonx-gov,https://github.com/IBM/ibm-watsonx-gov,0,20
ibm,ccs-patterns,https://github.com/IBM/ccs-patterns,1,0
ibm,appconfiguration-js-client-sdk,https://github.com/IBM/appconfiguration-js-client-sdk,2,12
ibm,flexo,https://github.com/IBM/flexo,2,7
ibm,fmwork,https://github.com/IBM/fmwork,1,10
ibm,risk-atlas-nexus-demos,https://github.com/IBM/risk-atlas-nexus-demos,2,14
ibm,ACPBench,https://github.com/IBM/ACPBench,2,1
ibm,SalesEnablement-L4-watsonx-AssistantForZ,https://github.com/IBM/SalesEnablement-L4-watsonx-AssistantForZ,1,0
ibm,ibm-object-csi-driver-operator,https://github.com/IBM/ibm-object-csi-driver-operator,4,76
ibm,ibm-object-csi-driver,https://github.com/IBM/ibm-object-csi-driver,11,78
ibm,tensorlakehouse-openeo-driver,https://github.com/IBM/tensorlakehouse-openeo-driver,30,60
ibm,cp4ba-labs,https://github.com/IBM/cp4ba-labs,1,15
ibm,carbon-components-ember,https://github.com/IBM/carbon-components-ember,2,71
ibm,networking-java-sdk,https://github.com/IBM/networking-java-sdk,0,83
ibm,IBM-Synthetic-Data-Sets,https://github.com/IBM/IBM-Synthetic-Data-Sets,1,0
ibm,presto-hudi-workshop,https://github.com/IBM/presto-hudi-workshop,14,12
ibm,ibm-pak,https://github.com/IBM/ibm-pak,2,49
ibm,QBioCode,https://github.com/IBM/QBioCode,2,1
ibm,db2forzosdeveloperextension-about,https://github.com/IBM/db2forzosdeveloperextension-about,0,7
ibm,Ansible-OpenShift-Provisioning,https://github.com/IBM/Ansible-OpenShift-Provisioning,3,88
ibm,oas-overlay-java,https://github.com/IBM/oas-overlay-java,3,10
ibm,CSLiS,https://github.com/IBM/CSLiS,1,15
ibm,DPP,https://github.com/IBM/DPP,3,0
ibm,ba-handson-jp,https://github.com/IBM/ba-handson-jp,5,0
ibm,TDD-Bench-Verified,https://github.com/IBM/TDD-Bench-Verified,1,0
ibm,EEL-agentic-ai-bootcamp,https://github.com/IBM/EEL-agentic-ai-bootcamp,3,19
ibm,aihwkit-lightning,https://github.com/IBM/aihwkit-lightning,0,15
ibm,gp-molformer,https://github.com/IBM/gp-molformer,0,0
ibm,intro-ai-llm-workshop,https://github.com/IBM/intro-ai-llm-workshop,2,3
ibm,sourceorbit,https://github.com/IBM/sourceorbit,54,68
ibm,ELM-Python-Client,https://github.com/IBM/ELM-Python-Client,0,4
ibm,ibm-cos-sdk-js-config,https://github.com/IBM/ibm-cos-sdk-js-config,0,0
ibm,ibm-cos-sdk-python-s3transfer,https://github.com/IBM/ibm-cos-sdk-python-s3transfer,0,0
ibm,ibm-cos-sdk-python-core,https://github.com/IBM/ibm-cos-sdk-python-core,0,0
ibm,ibm-cos-sdk-python,https://github.com/IBM/ibm-cos-sdk-python,0,0
ibm,appconfiguration-rust-sdk,https://github.com/IBM/appconfiguration-rust-sdk,8,62
ibm,ibmcloud-object-storage-plugin,https://github.com/IBM/ibmcloud-object-storage-plugin,0,83
ibm,ibm-spectrum-scale-install-infra,https://github.com/IBM/ibm-spectrum-scale-install-infra,4,75
ibm,event-notifications-node-admin-sdk,https://github.com/IBM/event-notifications-node-admin-sdk,4,70
ibm,event-notifications-python-admin-sdk,https://github.com/IBM/event-notifications-python-admin-sdk,6,69
ibm,event-notifications-go-admin-sdk,https://github.com/IBM/event-notifications-go-admin-sdk,6,69
ibm,fscrypt-multiuser,https://github.com/IBM/fscrypt-multiuser,1,0
ibm,event-notifications-huawei-android-sdk,https://github.com/IBM/event-notifications-huawei-android-sdk,2,7
ibm,event-notifications-destination-android-sdk,https://github.com/IBM/event-notifications-destination-android-sdk,2,11
ibm,event-notifications-destination-ios-sdk,https://github.com/IBM/event-notifications-destination-ios-sdk,2,13
ibm,hyperprotect,https://github.com/IBM/hyperprotect,9,17
ibm,IM-android,https://github.com/IBM/IM-android,0,1
ibm,z_ansible_collections_samples,https://github.com/IBM/z_ansible_collections_samples,0,80
ibm,FactReasoner,https://github.com/IBM/FactReasoner,26,0
ibm,javacore-analyser,https://github.com/IBM/javacore-analyser,0,56
ibm,repo-template,https://github.com/IBM/repo-template,2,13
ibm,struct-text,https://github.com/IBM/struct-text,2,0
ibm,magnolia-reproducer,https://github.com/IBM/magnolia-reproducer,8,4
ibm,text-generation-router,https://github.com/IBM/text-generation-router,1,21
ibm,mqcloud-go-sdk,https://github.com/IBM/mqcloud-go-sdk,9,23
ibm,cloudant-kafka-connector,https://github.com/IBM/cloudant-kafka-connector,4,92
ibm,ciam-nextjs,https://github.com/IBM/ciam-nextjs,5,0
ibm,code-engine-node-sdk,https://github.com/IBM/code-engine-node-sdk,1,13
ibm,multiscale-beep-modeling,https://github.com/IBM/multiscale-beep-modeling,2,0
ibm,fa-vs-code-extension,https://github.com/IBM/fa-vs-code-extension,1,0
ibm,fm-vs-code-extension,https://github.com/IBM/fm-vs-code-extension,1,0
ibm,data-product-exchange-python-sdk,https://github.com/IBM/data-product-exchange-python-sdk,3,20
ibm,pdreport,https://github.com/IBM/pdreport,1,0
